,lat1,long1,lat2,long2,lat3,long3,lat4,long4,lat5,long5,NCP_cur,PNpop_c_norm,pop,PN,country
297,24.0,57.0,23.0,57.0,23.0,58.0,24.0,58.0,24.0,57.0,99.65553681055704,0.008007093740780518,254364.0,717.8836324821616,Latvia
298,25.0,57.0,24.0,57.0,24.0,58.0,25.0,58.0,25.0,57.0,98.80107839902243,0.028119150768059983,889789.0,5316.282835562476,Latvia
299,26.0,57.0,25.0,57.0,25.0,58.0,26.0,58.0,26.0,57.0,95.80803513526917,0.005535493219042077,148633.0,22348.686193474437,Latvia
300,27.0,57.0,26.0,57.0,26.0,58.0,27.0,58.0,27.0,57.0,97.48092889785767,0.003038294845916573,72154.0,19836.254568614993,Latvia
301,28.0,57.0,27.0,57.0,27.0,58.0,28.0,58.0,28.0,57.0,78.75322898228964,0.004457340128802991,0.0,114099.06486980266,Latvia
302,29.0,57.0,28.0,57.0,28.0,58.0,29.0,58.0,29.0,57.0,77.16390887896219,0.006823942035318787,0.0,122544.85411236313,Russia
303,30.0,57.0,29.0,57.0,29.0,58.0,30.0,58.0,30.0,57.0,79.51050996780396,0.0016261810044445098,40425.0,9166.714067508477,Russia
304,31.0,57.0,30.0,57.0,30.0,58.0,31.0,58.0,31.0,57.0,64.523975054423,0.0015643386122567372,0.0,17626.337518475146,Russia
305,32.0,57.0,31.0,57.0,31.0,58.0,32.0,58.0,32.0,57.0,42.60505934556325,0.002002313543403303,0.0,26643.212343200452,Russia
306,33.0,57.0,32.0,57.0,32.0,58.0,33.0,58.0,33.0,57.0,87.90185848871866,0.0012689619091680096,28897.0,9279.040909256646,Russia
307,34.0,57.0,33.0,57.0,33.0,58.0,34.0,58.0,34.0,57.0,98.3528176943461,0.0014141089677511,45077.0,2.1361604543358115,Russia
308,35.0,57.0,34.0,57.0,34.0,58.0,35.0,58.0,35.0,57.0,95.61093052228293,0.00454323905132091,144778.0,44.60245225673825,Russia
309,36.0,57.0,35.0,57.0,35.0,58.0,36.0,58.0,36.0,57.0,98.65736564000449,0.014929056517526013,475795.0,102.7225938545449,Russia
310,37.0,57.0,36.0,57.0,36.0,58.0,37.0,58.0,37.0,57.0,56.61733349164327,0.00399585767777895,126599.0,629.8839694701375,Russia
311,38.0,57.0,37.0,57.0,37.0,58.0,38.0,58.0,38.0,57.0,68.61476500829062,0.008344915603523418,250231.0,12683.845251443476,Russia
312,39.0,57.0,38.0,57.0,38.0,58.0,39.0,58.0,39.0,57.0,43.70845556259155,0.0071286604813481985,204571.0,18213.51167055912,Russia
313,40.0,57.0,39.0,57.0,39.0,58.0,40.0,58.0,40.0,57.0,30.068473021189373,0.01761641103638706,448149.0,91092.6473437496,Russia
314,41.0,57.0,40.0,57.0,40.0,58.0,41.0,58.0,41.0,57.0,58.44706892967224,0.02034125302829997,445210.0,163202.76220397116,Russia
315,42.0,57.0,41.0,57.0,41.0,58.0,42.0,58.0,42.0,57.0,75.18353263537088,0.018154539674634148,481486.0,78098.91520930936,Russia
316,43.0,57.0,42.0,57.0,42.0,58.0,43.0,58.0,43.0,57.0,79.23949162165323,0.007451327538993569,194432.0,34614.731571319986,Russia
317,44.0,57.0,43.0,57.0,43.0,58.0,44.0,58.0,44.0,57.0,74.36245481173196,0.004614023332512471,120953.0,20987.373462375876,Russia
318,45.0,57.0,44.0,57.0,44.0,58.0,45.0,58.0,45.0,57.0,95.13607819875082,0.0023001789603783055,71405.0,1543.2670769413035,Russia
319,46.0,57.0,45.0,57.0,45.0,58.0,46.0,58.0,46.0,57.0,56.18484020233154,0.0011388653361107364,0.0,29152.693334570493,Russia
320,47.0,57.0,46.0,57.0,46.0,58.0,47.0,58.0,47.0,57.0,34.017280737559005,0.004385288795682364,0.0,112254.69367664134,Russia
321,48.0,57.0,47.0,57.0,47.0,58.0,48.0,58.0,48.0,57.0,31.180334091186523,0.00545496274504195,0.0,2801.833182726894,Russia
322,49.0,57.0,48.0,57.0,48.0,58.0,49.0,58.0,49.0,57.0,14.333797494570414,0.005794588176643133,0.0,16331.54657257012,Russia
323,50.0,57.0,49.0,57.0,49.0,58.0,50.0,58.0,50.0,57.0,22.759336233139038,0.0008028171856010319,0.0,20550.527330541343,Russia
324,51.0,57.0,50.0,57.0,50.0,58.0,51.0,58.0,51.0,57.0,44.24863656361897,0.0015435142726316032,48510.0,558.379738289283,Russia
325,52.0,57.0,51.0,57.0,51.0,58.0,52.0,58.0,52.0,57.0,74.31126634279886,0.0014688119240549445,46723.0,80.54552813796059,Russia
326,53.0,57.0,52.0,57.0,52.0,58.0,53.0,58.0,53.0,57.0,17.460804680983223,0.003179626925177449,101277.0,68.7883519077967,Russia
327,54.0,57.0,53.0,57.0,53.0,58.0,54.0,58.0,54.0,57.0,22.527546683947243,0.026672296645852193,845898.0,3522.9367997939107,Russia
328,55.0,57.0,54.0,57.0,54.0,58.0,55.0,58.0,55.0,57.0,51.000807682673134,0.005147332466500161,147617.0,13228.124570335258,Russia
329,56.0,57.0,55.0,57.0,55.0,58.0,56.0,58.0,56.0,57.0,43.359559774398804,0.008578580042684558,204361.0,55497.92842519282,Russia
330,57.0,57.0,56.0,57.0,56.0,58.0,57.0,58.0,57.0,57.0,32.43914345900218,0.01008725050855477,203353.0,94926.14710835507,Russia
331,58.0,57.0,57.0,57.0,57.0,58.0,58.0,58.0,58.0,57.0,26.68149967988332,0.0058991970528645315,0.0,75307.66850826585,Russia
334,61.0,57.0,60.0,57.0,60.0,58.0,61.0,58.0,61.0,57.0,98.30975333849588,0.0547934941395465,1735971.0,8663.868135704446,Russia
335,62.0,57.0,61.0,57.0,61.0,58.0,62.0,58.0,62.0,57.0,99.57877596219382,0.009695140023668737,308586.0,389.66665019525266,Russia
336,63.0,57.0,62.0,57.0,62.0,58.0,63.0,58.0,63.0,57.0,97.46858676274618,0.005320400857475576,157605.0,9638.22369085959,Russia
337,64.0,57.0,63.0,57.0,63.0,58.0,64.0,58.0,64.0,57.0,94.38058733940125,0.0020756794014583644,0.0,53133.27496493117,Russia
338,65.0,57.0,64.0,57.0,64.0,58.0,65.0,58.0,65.0,57.0,99.3395189444224,0.0021919603816899793,51090.0,15085.410811110787,Russia
339,66.0,57.0,65.0,57.0,65.0,58.0,66.0,58.0,66.0,57.0,99.06243880589804,0.023127251552985877,736960.0,251.09022149623578,Russia
340,67.0,57.0,66.0,57.0,66.0,58.0,67.0,58.0,67.0,57.0,83.25842221577963,0.0027200217520644996,86700.0,9.154522757255418,Russia
343,71.0,57.0,70.0,57.0,70.0,58.0,71.0,58.0,71.0,57.0,99.99927481015524,0.0004795544914940089,15283.0,3.7615064505722082,Russia
344,72.0,57.0,71.0,57.0,71.0,58.0,72.0,58.0,72.0,57.0,99.99996821085611,0.0003638098992602949,11594.0,2.971968593577694,Russia
345,73.0,57.0,72.0,57.0,72.0,58.0,73.0,58.0,73.0,57.0,99.97593959172568,0.00023532680194939302,7500.0,1.574394131505278,Russia
346,74.0,57.0,73.0,57.0,73.0,58.0,74.0,58.0,74.0,57.0,99.85979398091635,0.0005681047713592811,18100.0,8.345901723478379,Russia
347,75.0,57.0,74.0,57.0,74.0,58.0,75.0,58.0,75.0,57.0,99.99227921168008,0.0006314059318808761,20124.0,3.613347569036751,Russia
352,82.0,57.0,81.0,57.0,81.0,58.0,82.0,58.0,82.0,57.0,99.99579787254333,0.00014845183364457424,4729.0,2.2411072657266997,Russia
355,86.0,57.0,85.0,57.0,85.0,58.0,86.0,58.0,86.0,57.0,99.2599387963613,0.0032331714446450508,103049.0,16.601369439014658,Russia
356,87.0,57.0,86.0,57.0,86.0,58.0,87.0,58.0,87.0,57.0,86.2011730670929,0.0004958414309665979,15711.0,76.33056532455419,Russia
360,93.0,57.0,92.0,57.0,92.0,58.0,93.0,58.0,93.0,57.0,98.08908700942993,0.0005952474533009511,18958.0,13.850783114375304,Russia
361,94.0,57.0,93.0,57.0,93.0,58.0,94.0,58.0,94.0,57.0,74.74411129951477,0.0005526801857126557,17599.0,15.281311425368402,Russia
362,95.0,57.0,94.0,57.0,94.0,58.0,95.0,58.0,95.0,57.0,79.47438160578409,0.00047516393405395605,15122.0,20.563783962993043,Russia
363,96.0,57.0,95.0,57.0,95.0,58.0,96.0,58.0,96.0,57.0,98.21973641713461,0.0004946787435505955,15766.0,2.3425335074374773,Russia
366,100.0,57.0,99.0,57.0,99.0,58.0,100.0,58.0,100.0,57.0,95.93832294146219,0.0003022515087335469,9634.0,0.915421395538881,Russia
367,-121.0,56.0,-122.0,56.0,-122.0,57.0,-121.0,57.0,-121.0,56.0,25.384849309921265,0.0002856193886761755,0.0,135.12944007967084,Canada
368,-120.0,56.0,-121.0,56.0,-121.0,57.0,-120.0,57.0,-120.0,56.0,31.323673327763874,0.001517766802485229,0.0,2158.5832600821864,Canada
369,-119.0,56.0,-120.0,56.0,-120.0,57.0,-119.0,57.0,-119.0,56.0,34.30885076522827,0.00013772133242227327,0.0,3525.392899784056,Canada
370,-118.0,56.0,-119.0,56.0,-119.0,57.0,-118.0,57.0,-118.0,56.0,22.04146683216095,0.00020624564501167507,0.0,5279.479364214682,Canada
371,-117.0,56.0,-118.0,56.0,-118.0,57.0,-117.0,57.0,-117.0,56.0,24.779215455055237,0.0002516881939178325,0.0,6442.718467730268,Canada
372,-116.0,56.0,-117.0,56.0,-117.0,57.0,-116.0,57.0,-116.0,56.0,37.05848654111226,0.00012952042205365116,0.0,222.7750475173872,Canada
375,-5.0,56.0,-6.0,56.0,-6.0,57.0,-5.0,57.0,-5.0,56.0,94.9278473854065,0.0016291867195862223,51936.0,0.6379928821046691,United Kingdom
376,-4.0,56.0,-5.0,56.0,-5.0,57.0,-4.0,57.0,-4.0,56.0,12.202656517426174,0.05531019187140454,1763175.0,46.3900815510792,United Kingdom
377,-3.0,56.0,-4.0,56.0,-4.0,57.0,-3.0,57.0,-3.0,56.0,15.045579771200815,0.07862116580950908,1844575.0,531398.9622495088,United Kingdom
378,-2.0,56.0,-3.0,56.0,-3.0,57.0,-2.0,57.0,-2.0,56.0,5.730534096558889,0.022905107128487916,0.0,586325.3035628131,United Kingdom
379,9.0,56.0,8.0,56.0,8.0,57.0,9.0,57.0,9.0,56.0,20.869491000970207,0.009166891270556777,0.0,234654.23133741613,Denmark
380,10.0,56.0,9.0,56.0,9.0,57.0,10.0,57.0,10.0,56.0,32.44157234827678,0.027402092425771452,0.0,204933.63333532368,Denmark
381,11.0,56.0,10.0,56.0,10.0,57.0,11.0,57.0,11.0,56.0,24.25695757071177,0.022050342450126888,0.0,115690.33113678012,Denmark
382,13.0,56.0,12.0,56.0,12.0,57.0,13.0,57.0,13.0,56.0,26.29247158765793,0.06547208896930001,1974205.0,90718.9072867244,Sweden
383,14.0,56.0,13.0,56.0,13.0,57.0,14.0,57.0,14.0,56.0,25.272642076015472,0.01397809708765094,403711.0,33641.60451666038,Sweden
384,15.0,56.0,14.0,56.0,14.0,57.0,15.0,57.0,15.0,56.0,41.15131894747417,0.007496625621738957,0.0,23206.493635008206,Sweden
385,16.0,56.0,15.0,56.0,15.0,57.0,16.0,57.0,16.0,56.0,32.662010192871094,0.004161390319540707,132659.0,1.3796123599154393,Sweden
386,17.0,56.0,16.0,56.0,16.0,57.0,17.0,57.0,17.0,56.0,57.91078408559164,0.00047732379355493073,0.0,12218.542204754305,Sweden
387,22.0,56.0,21.0,56.0,21.0,57.0,22.0,57.0,22.0,56.0,65.88939428329468,0.01804231302072633,416571.0,127350.91788813834,Latvia
388,23.0,56.0,22.0,56.0,22.0,57.0,23.0,57.0,23.0,56.0,69.7030464808146,0.007414404379122519,0.0,189794.04348297612,Latvia
389,24.0,56.0,23.0,56.0,23.0,57.0,24.0,57.0,24.0,56.0,44.685913125673935,0.012634300202107594,0.0,323413.02137334616,Latvia
390,25.0,56.0,24.0,56.0,24.0,57.0,25.0,57.0,25.0,56.0,41.95874234040578,0.009409693315600246,0.0,240869.48202221756,Latvia
391,26.0,56.0,25.0,56.0,25.0,57.0,26.0,57.0,26.0,56.0,81.9095273812612,0.005749336723581299,129853.0,42902.954141436414,Latvia
392,27.0,56.0,26.0,56.0,26.0,57.0,27.0,57.0,27.0,56.0,90.22798339525858,0.008909859404691705,194525.0,71876.10424429608,Latvia
393,28.0,56.0,27.0,56.0,27.0,57.0,28.0,57.0,28.0,56.0,90.74333906173706,0.007480296305548073,0.0,97245.20058366442,Latvia
394,29.0,56.0,28.0,56.0,28.0,57.0,29.0,57.0,29.0,56.0,97.92030056317648,0.0021518856583456376,67805.0,637.8539406381693,Russia
395,30.0,56.0,29.0,56.0,29.0,57.0,30.0,57.0,30.0,56.0,81.39723340670267,0.002142645441400468,68132.0,138.8316391486371,Russia
396,31.0,56.0,30.0,56.0,30.0,57.0,31.0,57.0,31.0,56.0,84.23827091852823,0.0047814099361439604,152290.0,109.57418243250794,Russia
398,33.0,56.0,32.0,56.0,32.0,57.0,33.0,57.0,33.0,56.0,98.13270568847656,0.0014703508893943833,46869.0,2.9190147905800767,Russia
399,34.0,56.0,33.0,56.0,33.0,57.0,34.0,57.0,34.0,56.0,98.80996346473694,0.0011134574017909345,35488.0,5.56705413833235,Russia
400,35.0,56.0,34.0,56.0,34.0,57.0,35.0,57.0,35.0,56.0,97.25853204727173,0.0037447804405591947,119263.0,93.60066688240882,Russia
401,36.0,56.0,35.0,56.0,35.0,57.0,36.0,57.0,36.0,56.0,84.43691929181418,0.007631657229918761,0.0,93872.64504467364,Russia
402,37.0,56.0,36.0,56.0,36.0,57.0,37.0,57.0,37.0,56.0,91.608198483785,0.018937220197377733,522317.0,65347.886545035035,Russia
403,38.0,56.0,37.0,56.0,37.0,57.0,38.0,57.0,38.0,56.0,70.63673933347067,0.38372053838533254,12111566.0,97207.05924392336,Russia
404,39.0,56.0,38.0,56.0,38.0,57.0,39.0,57.0,39.0,56.0,46.797310312589005,0.045889499084993506,1391877.0,57038.33479600866,Russia
405,40.0,56.0,39.0,56.0,39.0,57.0,40.0,57.0,40.0,56.0,9.712006400028866,0.019456658716356524,0.0,229574.26137501193,Russia
406,41.0,56.0,40.0,56.0,40.0,57.0,41.0,57.0,41.0,56.0,10.501064856847126,0.023648796269352665,545926.0,166997.564853588,Russia
407,42.0,56.0,41.0,56.0,41.0,57.0,42.0,57.0,42.0,56.0,42.532703280448914,0.010737599376473315,286172.0,45072.07507358733,Russia
408,43.0,56.0,42.0,56.0,42.0,57.0,43.0,57.0,43.0,56.0,48.76471161842346,0.007105065692261505,197708.0,23120.847077522412,Russia
409,44.0,56.0,43.0,56.0,43.0,57.0,44.0,57.0,44.0,56.0,25.803087651729584,0.055324882326986714,1685167.0,63060.96435818839,Russia
410,45.0,56.0,44.0,56.0,44.0,57.0,45.0,57.0,45.0,56.0,43.38514109452565,0.01715789813540272,524810.0,17798.90618255083,Russia
411,46.0,56.0,45.0,56.0,45.0,57.0,46.0,57.0,46.0,56.0,33.84377956390381,0.0035373872851242284,102658.0,8118.225132490031,Russia
412,47.0,56.0,46.0,56.0,46.0,57.0,47.0,57.0,47.0,56.0,9.16082536180814,0.006235212290820839,173376.0,20391.922435316512,Russia
413,48.0,56.0,47.0,56.0,47.0,57.0,48.0,57.0,48.0,56.0,11.703322331110638,0.03139098024771177,974736.0,20858.360110509606,Russia
414,49.0,56.0,48.0,56.0,48.0,57.0,49.0,57.0,49.0,56.0,10.30769944190979,0.016400527817311196,504391.0,14807.863622362212,Russia
415,50.0,56.0,49.0,56.0,49.0,57.0,50.0,57.0,50.0,56.0,4.89231658478578,0.03762134081122285,1174060.0,20290.959763843075,Russia
416,51.0,56.0,50.0,56.0,50.0,57.0,51.0,57.0,51.0,56.0,11.007971564928692,0.0053733935743236205,169365.0,1552.3678902965646,Russia
417,52.0,56.0,51.0,56.0,51.0,57.0,52.0,57.0,52.0,56.0,8.46936081846555,0.006701934554532423,212922.0,584.8237916043577,Russia
418,53.0,56.0,52.0,56.0,52.0,57.0,53.0,57.0,53.0,56.0,2.6186421513557434,0.024304039402221717,771924.0,2299.9297963796866,Russia
419,54.0,56.0,53.0,56.0,53.0,57.0,54.0,57.0,54.0,56.0,2.3464551816384,0.007568233897874692,239016.0,1807.4664758208523,Russia
420,55.0,56.0,54.0,56.0,54.0,57.0,55.0,57.0,55.0,56.0,4.3981802339355145,0.011402529175883013,286634.0,61721.6584738136,Russia
421,56.0,56.0,55.0,56.0,55.0,57.0,56.0,57.0,56.0,56.0,8.75220534702142,0.004546087002959478,0.0,28699.296758112727,Russia
422,57.0,56.0,56.0,56.0,56.0,57.0,57.0,57.0,57.0,56.0,16.904382407665253,0.0019639942817740413,0.0,50274.35746085563,Russia
423,58.0,56.0,57.0,56.0,57.0,57.0,58.0,57.0,58.0,56.0,46.16408149401347,0.003952005512042828,0.0,101163.50115859027,Russia
424,59.0,56.0,58.0,56.0,58.0,57.0,59.0,57.0,59.0,56.0,47.415417432785034,0.0054181113693611855,0.0,138692.90265954504,Russia
425,60.0,56.0,59.0,56.0,59.0,57.0,60.0,57.0,60.0,56.0,91.70522292455038,0.002981373365188367,92802.0,1799.336974996113,Russia
426,61.0,56.0,60.0,56.0,60.0,57.0,61.0,57.0,61.0,56.0,80.828324953715,0.011878270819309483,374008.0,3740.8660415535164,Russia
427,62.0,56.0,61.0,56.0,61.0,57.0,62.0,57.0,62.0,56.0,74.36028718948364,0.009894183945450396,258295.0,45866.855779593396,Russia
428,63.0,56.0,62.0,56.0,62.0,57.0,63.0,57.0,63.0,56.0,85.34573515256247,0.005333756278692016,0.0,136533.57968121438,Russia
429,64.0,56.0,63.0,56.0,63.0,57.0,64.0,57.0,64.0,56.0,95.25760610898337,0.006750260413909108,0.0,67829.62809724883,Russia
430,65.0,56.0,64.0,56.0,64.0,57.0,65.0,57.0,65.0,56.0,88.93454670906067,0.001764618687146028,55509.0,597.9171054750793,Russia
431,66.0,56.0,65.0,56.0,65.0,57.0,66.0,57.0,66.0,56.0,86.55206759770712,0.0015236950130056795,48510.0,51.10246825600604,Russia
432,67.0,56.0,66.0,56.0,66.0,57.0,67.0,57.0,67.0,56.0,67.68745382626852,0.0020824791632377752,66329.0,46.582592408805844,Russia
433,68.0,56.0,67.0,56.0,67.0,57.0,68.0,57.0,68.0,56.0,87.59090304374695,0.001245715619804133,39621.0,72.71041581240503,Russia
434,69.0,56.0,68.0,56.0,68.0,57.0,69.0,57.0,69.0,56.0,92.06355810165405,0.0012231889897577483,38895.0,79.13943779558862,Russia
435,70.0,56.0,69.0,56.0,69.0,57.0,70.0,57.0,70.0,56.0,82.23441243171692,0.0033443656240662455,106533.0,65.30112437887863,Russia
436,71.0,56.0,70.0,56.0,70.0,57.0,71.0,57.0,71.0,56.0,81.43142859141031,0.0009343877909647123,0.0,193.61169386717935,Russia
437,72.0,56.0,71.0,56.0,71.0,57.0,72.0,57.0,72.0,56.0,59.26903088887533,0.0007287457407195937,0.0,144.5459124718722,Russia
438,73.0,56.0,72.0,56.0,72.0,57.0,73.0,57.0,73.0,56.0,39.4786536693573,0.000801123128135487,0.0,242.85063087457954,Russia
439,74.0,56.0,73.0,56.0,73.0,57.0,74.0,57.0,74.0,56.0,63.4674608707428,0.0009005072567373773,28590.0,93.40675945706509,Russia
440,75.0,56.0,74.0,56.0,74.0,57.0,75.0,57.0,75.0,56.0,36.882200837135315,0.001236595987824659,0.0,387.5186599147284,Russia
441,76.0,56.0,75.0,56.0,75.0,57.0,76.0,57.0,76.0,56.0,60.89597741762797,0.000768465505685743,0.0,236.70257538252477,Russia
442,77.0,56.0,76.0,56.0,76.0,57.0,77.0,57.0,77.0,56.0,84.43535367647806,0.0005469808429566281,0.0,170.13629233827788,Russia
443,78.0,56.0,77.0,56.0,77.0,57.0,78.0,57.0,78.0,56.0,94.31869586308798,0.0007300944088249842,23243.0,25.319929961120522,Russia
444,79.0,56.0,78.0,56.0,78.0,57.0,79.0,57.0,79.0,56.0,99.72886443138123,0.0005199411352774156,16572.0,2.304725151773632,Russia
447,82.0,56.0,81.0,56.0,81.0,57.0,82.0,57.0,82.0,56.0,97.28933572769165,0.00032626706740112823,10398.0,1.8188100984834557,Russia
448,83.0,56.0,82.0,56.0,82.0,57.0,83.0,57.0,83.0,56.0,97.38296071688333,0.0004085271537314405,13021.0,1.2076765320129679,Russia
449,84.0,56.0,83.0,56.0,83.0,57.0,84.0,57.0,84.0,56.0,71.55160307884216,0.001112048137767483,0.0,1009.6582071653212,Russia
450,85.0,56.0,84.0,56.0,84.0,57.0,85.0,57.0,85.0,56.0,93.04458300272623,0.012439141154238111,396336.0,169.52256737886796,Russia
451,86.0,56.0,85.0,56.0,85.0,57.0,86.0,57.0,86.0,56.0,98.23962847391763,0.011935092509110772,376744.0,2998.9022791978214,Russia
452,87.0,56.0,86.0,56.0,86.0,57.0,87.0,57.0,87.0,56.0,90.15873869260153,0.004374263253096247,126672.0,10257.780440853985,Russia
453,88.0,56.0,87.0,56.0,87.0,57.0,88.0,57.0,88.0,56.0,84.93776520093283,0.0015892066280960868,50122.0,433.766074367249,Russia
454,89.0,56.0,88.0,56.0,88.0,57.0,89.0,57.0,89.0,56.0,99.97925559679666,0.0013524359349788065,42773.0,274.04648832308095,Russia
455,90.0,56.0,89.0,56.0,89.0,57.0,90.0,57.0,90.0,56.0,98.53960275650024,0.0015572933429392373,0.0,215.83368693195638,Russia
456,91.0,56.0,90.0,56.0,90.0,57.0,91.0,57.0,91.0,56.0,94.52513257662454,0.0065939676751923665,209888.0,257.2474765075541,Russia
457,92.0,56.0,91.0,56.0,91.0,57.0,92.0,57.0,92.0,56.0,98.7186094125112,0.0008648781837322796,27562.0,6.860657342917893,Russia
458,93.0,56.0,92.0,56.0,92.0,57.0,93.0,57.0,93.0,56.0,58.861786127090454,0.02913269450010633,928610.0,88.8227134085943,Russia
459,94.0,56.0,93.0,56.0,93.0,57.0,94.0,57.0,94.0,56.0,48.85465204715729,0.011821832099070569,376244.0,501.0222048031405,Russia
460,95.0,56.0,94.0,56.0,94.0,57.0,95.0,57.0,95.0,56.0,84.57029859224954,0.004412625625490154,140579.0,72.3455281838709,Russia
461,96.0,56.0,95.0,56.0,95.0,57.0,96.0,57.0,96.0,56.0,68.38107506434122,0.0043690118462408785,0.0,1127.3753811672632,Russia
462,97.0,56.0,96.0,56.0,96.0,57.0,97.0,57.0,97.0,56.0,95.73773741722107,0.001212478419838197,0.0,130.99338689956156,Russia
463,98.0,56.0,97.0,56.0,97.0,57.0,98.0,57.0,98.0,56.0,92.42387215296426,0.000828116111659172,26398.0,0.4412669487522432,Russia
464,100.0,56.0,99.0,56.0,99.0,57.0,100.0,57.0,100.0,56.0,99.41177169481912,0.0003093815955697128,9853.0,7.119022152534002,Russia
465,-121.0,55.0,-122.0,55.0,-122.0,56.0,-121.0,56.0,-121.0,55.0,32.01674222946167,5.1383635792475124e-05,0.0,1.65791633337668,Canada
466,-120.0,55.0,-121.0,55.0,-121.0,56.0,-120.0,56.0,-120.0,55.0,20.33478170633316,5.740717445894768e-05,0.0,1469.5097823603976,Canada
467,-119.0,55.0,-120.0,55.0,-120.0,56.0,-119.0,56.0,-119.0,55.0,18.335687120755516,0.0003771504052525168,0.0,9654.302187196014,Canada
468,-118.0,55.0,-119.0,55.0,-119.0,56.0,-118.0,56.0,-118.0,55.0,16.864230235417686,0.0005816878160927545,0.0,14890.054145400065,Canada
469,-117.0,55.0,-118.0,55.0,-118.0,56.0,-117.0,56.0,-117.0,55.0,15.42483021815618,0.0004257854887451094,0.0,10899.263842805594,Canada
470,-116.0,55.0,-117.0,55.0,-117.0,56.0,-116.0,56.0,-116.0,55.0,37.98445860544841,8.560056862631392e-05,0.0,2191.204743266626,Canada
471,-115.0,55.0,-116.0,55.0,-116.0,56.0,-115.0,56.0,-115.0,55.0,60.248943169911705,0.00016742284359051832,0.0,51.59764842993201,Canada
473,-113.0,55.0,-114.0,55.0,-114.0,56.0,-113.0,56.0,-113.0,55.0,65.4853880405426,0.00027153387637675975,8652.0,3.3477518803804176,Canada
474,-112.0,55.0,-113.0,55.0,-113.0,56.0,-112.0,56.0,-112.0,55.0,16.723105311393738,0.00017869337169201756,0.0,70.65819977269325,Canada
478,-7.0,55.0,-8.0,55.0,-8.0,56.0,-7.0,56.0,-7.0,55.0,20.59949735800425,0.008999807739546596,286902.0,1.584151191813902,Ireland
479,-6.0,55.0,-7.0,55.0,-7.0,56.0,-6.0,56.0,-6.0,55.0,8.485600103934605,0.010744072144136425,340120.0,1918.5003973711223,United Kingdom
480,-5.0,55.0,-6.0,55.0,-6.0,56.0,-5.0,56.0,-5.0,55.0,25.31540592511495,0.009486628603883069,302422.0,1.4461565148150133,United Kingdom
481,-4.0,55.0,-5.0,55.0,-5.0,56.0,-4.0,56.0,-4.0,55.0,21.554464101791382,0.010328475945049275,306013.0,18667.48658175406,United Kingdom
482,-3.0,55.0,-4.0,55.0,-4.0,56.0,-3.0,56.0,-3.0,55.0,18.218810856342316,0.010556150649002595,216990.0,95978.42177738166,United Kingdom
483,-2.0,55.0,-3.0,55.0,-3.0,56.0,-2.0,56.0,-2.0,55.0,5.999700600902239,0.023119481065320757,0.0,591812.8510728242,United Kingdom
484,-1.0,55.0,-2.0,55.0,-2.0,56.0,-1.0,56.0,-1.0,55.0,13.001624743143717,0.06939287691463934,1969901.0,194539.30250589794,United Kingdom
485,9.0,55.0,8.0,55.0,8.0,56.0,9.0,56.0,9.0,55.0,25.5072424809138,0.010614715097816823,0.0,271715.6491365898,Denmark
486,10.0,55.0,9.0,55.0,9.0,56.0,10.0,56.0,10.0,55.0,19.25883789857229,0.02285832991413483,0.0,585127.8996715524,Denmark
487,11.0,55.0,10.0,55.0,10.0,56.0,11.0,56.0,11.0,55.0,22.92919556299845,0.012026417543699652,0.0,307852.4312297481,Denmark
488,12.0,55.0,11.0,55.0,11.0,56.0,12.0,56.0,12.0,55.0,35.14130512873332,0.01523229056372032,0.0,389916.42076287797,Denmark
489,13.0,55.0,12.0,55.0,12.0,56.0,13.0,56.0,13.0,55.0,38.04827332496643,0.020010762063405456,0.0,75662.24105999128,Denmark
490,14.0,55.0,13.0,55.0,13.0,56.0,14.0,56.0,14.0,55.0,15.173569818337759,0.009372141103487714,0.0,239908.21988784618,Sweden
491,15.0,55.0,14.0,55.0,14.0,56.0,15.0,56.0,15.0,55.0,22.89465765158335,0.0012129545343980746,0.0,31049.229833302714,Sweden
492,16.0,55.0,15.0,55.0,15.0,56.0,16.0,56.0,16.0,55.0,48.27150106430054,0.00040529462531554695,0.0,117.8820940255272,Denmark
493,22.0,55.0,21.0,55.0,21.0,56.0,22.0,56.0,22.0,55.0,44.98184521993001,0.006285685625161278,0.0,160901.08252274274,Lithuania
494,23.0,55.0,22.0,55.0,22.0,56.0,23.0,56.0,23.0,55.0,52.260504166285195,0.006462984528814632,0.0,165439.58273244547,Lithuania
495,24.0,55.0,23.0,55.0,23.0,56.0,24.0,56.0,24.0,55.0,54.17391657829285,0.014441349139363246,0.0,369669.8893611635,Lithuania
